"Species",0029846,0009671,0010370,0036247,0005151,0011381,0005293,0008078,0037441,0014728,0023302,0011580,0016834,0029173,0004198,0034939,0034387,0017020,0023806,0002037,0018283,0011518,0000337,0037533,0017786,0034373,0020696,0037281,0023619,0016818,0014521,0002550,0008003,0037379,0009346,0023802,0036690,0021704,0011386,0031497
0029846,0.493378057779876,0.005761366439090212,0.05332470287517106,0.028421914864752432,0.003510409054163462,0.0639845062449325,0.010019471030175552,0.0033270162357539592,0.023402674916706206,0.004787370914452964,0.017855693900827627,0.0017931287006435971,0.0030074298278221605,0.012148634522005423,0.025632962653767088,0.1828469266931732,0.003314567219181315,0.008792928484915776,0.003918008345391531,0.006801859361180058,0.059862122706038086,0.016739215248570197,0.01587835088659713,0.010805312215836653,0.019163863392987677,0.0015017312622312552,0.0043047351220052875,0.020946083033311146,0.8444300629864802,0.01870078577689258,0.2100805402705493,0.04371943935196339,0.001559059280782319,0.011736180315525572,0.002309533362883508,0.002127883028331075,0.005721212353683712,0.015895526188918534,0.0020939578698298397,0.011173700252261234
0009671,0.027330207218866455,0.8494264981255225,0.04441750492364793,0.06091797708844799,0.9522320789009414,0.13822805867677437,0.021297527178159515,0.04290698171785903,0.03024813800918715,0.15902752921432722,0.30332052677340066,0.005685260103634307,0.03555355444314728,0.1792261965616605,0.014559080027525487,0.09468882592007449,0.02302606367213552,0.16197677664548535,0.10683756361928688,0.9599279060263634,0.881812240724146,0.04472126973870368,0.12393275260252534,0.038341097781025194,0.1814773080918381,0.004762969156883225,0.04073079580322517,0.1080454983535027,0.004936226303088709,0.055731927510958415,0.9422789171516149,0.8698640586657594,0.024138951065454883,0.054380483465795895,0.25343348795362397,0.012772252731216004,0.4322899318014053,0.28635786228405535,0.02229017612633614,0.10150800786459328
0010370,0.40797634656233306,0.004142363006839277,0.7179676073176084,0.018178020128483012,0.00867896348002429,0.08598649661675556,0.0042802139186015305,0.006266056559549578,0.008900970869428121,0.004431745206354883,0.039133117146893416,0.003153989755276627,0.008000904730907197,0.09975008134441089,0.14069376242871454,0.8122188794770114,0.005747311196881605,0.005537041741043276,0.027626855898878356,0.004679583182706184,0.007257567805995416,0.020286357501207837,0.03519248030281948,0.12095459989114664,0.021979884785377747,0.0029337464738830804,0.006145790680862928,0.025151890214561642,0.02428386957481042,0.014155853683753416,0.03463362924743579,0.0818465282832181,0.01188048959842537,0.014288595065049538,0.004134784869859258,0.0018111073492688623,0.009335154710325769,0.22918595226650537,0.0049009014319719305,0.005897769069340655
0036247,0.0016840684696071138,0.0003878042617857807,0.0008111970071019642,0.002362985814391456,0.0004790462536229869,0.000898677551905445,0.0029380344117702307,0.0027961363073816282,0.00114682848143934,0.00036850867246968473,0.003717693828876926,0.000494705286359754,0.0017184566445468796,0.002674796440933809,0.0011395018296231358,0.0006676841151413364,0.0009589398763381152,0.00048147805850592875,0.0007069487461702,0.0006266016411880548,0.0008049752670879716,0.0005585281323619195,0.0060730590339466125,0.00157956027902807,0.0007363011201823158,0.0007779770388939215,0.0005540108033061747,0.0015781289539869888,0.0006647633895633109,0.007402509664121946,0.0025780774541530084,0.0018208849434042502,0.0005018868748661075,0.0008688572549645325,0.001197402778930996,0.001037104420517928,0.09142011394895463,0.0013689956087283813,0.00026017430328066415,0.0036497375870947458
0005151,0.07339891565257982,0.8832587919961287,0.0387152862735987,0.3043129829794745,0.8995675294400696,0.14216209722008652,0.04869317939398093,0.029796463062399057,0.033892714715857586,0.054184257929977116,0.3346557017794495,0.004573482194173613,0.055909258552196875,0.19084299729115864,0.013659019569242932,0.099678847084468,0.04439808001699947,0.07020517967459933,0.07005144961853736,0.797157393919427,0.9626942173365421,0.25018217389056396,0.14130734103656362,0.09604469319347764,0.13858561410434977,0.01468704298447163,0.06816824772724399,0.12411842020414028,0.009178910634623578,0.09402382364407431,0.9065407112087928,0.8887603009169653,0.017719467721083737,0.036070675696740884,0.23630826503708788,0.027046494560560547,0.615528500390151,0.1894695281656889,0.023048556013511735,0.24487053198274297
0011381,0.15968777937213888,0.017004843030199595,0.03340031352578824,0.0748793733443821,0.012094003350287886,0.8802923086466923,0.1548117489942574,0.34627010467414,0.0021892064504359333,0.13885178278739993,0.9267270762905332,0.030485362692548146,0.035102441348759436,0.10655905772039467,0.6413504261130304,0.01155267050711741,0.03489861352340232,0.16345169636797233,0.4248518939538102,0.004389565979021858,0.1303027063659938,0.20692659585456244,0.08147464121497111,0.015938310441364463,0.03465557247978629,0.03199586173685,0.1510483494536827,0.4074641638655545,0.0011860783358113602,0.03996482010751323,0.053074920975522556,0.35037275069566637,0.05177200895095814,0.06008750894552232,0.05243404126237585,0.09158755147331812,0.06776373473226101,0.3279137407812709,0.25378441785229466,0.07901689166819278
0005293,0.005246180011601687,0.0018235492647590943,0.008991069092795652,0.38910394868087284,0.0009496513209979943,0.01471212552739571,0.8688667666826378,0.0021079698398190163,0.006506491518664738,0.00793517049770142,0.011842932231427772,0.0009777153983120315,0.024828068735653675,0.0037013962552086316,0.007540497193651154,0.035823467949629734,0.04170613654412772,0.004555802409073518,0.0065190796644805475,0.0009783939024937721,0.05527837112195239,0.007214161292716499,0.04396955467970057,0.010797730449063776,0.05547672504599422,0.008045839242639574,0.007050786848692373,0.047423117168680536,0.0010198832134794627,0.030630462069208258,0.021391715275182195,0.0387806426500464,0.0011841276158109024,0.007429184833029295,0.005538637903057017,0.007974124215959576,0.005398521144146258,0.08242688696366196,0.004887710442514831,0.00640704135878972
0008078,0.03158654410600506,0.009147393996374284,0.09411289998081908,0.5558383459254849,0.003319990777666966,0.7013584368367884,0.048973490051084194,0.8780881949991702,0.005303947417660749,0.7143074266920035,0.41581036359779106,0.007622122756965279,0.31756017667722986,0.5228607805167581,0.30657245764555563,0.04581128124500719,0.04609961459648958,0.8449245338610879,0.711200615386268,0.005012580774432797,0.1567633401744531,0.440713703191641,0.3788324590709356,0.029347201178642226,0.8550700450375289,0.009779959276539744,0.3477897446191268,0.8325421453895172,0.0008787215590669305,0.7460262545627729,0.3366461791202488,0.46690066210725156,0.44771873906186377,0.1407417313616204,0.12010623323669394,0.03424269113198779,0.4924951635590127,0.9336844603791723,0.22258130357005343,0.20209848860557972
0037441,0.7042856805434254,0.03616257313445142,0.07398062496055281,0.20630502680175158,0.028403170166795107,0.16807141382363572,0.07082925835365038,0.020122939813072605,0.06002850742733783,0.0353810355628837,0.12531938762890074,0.019868485116338614,0.005591499551513594,0.058933335131084646,0.07256890026994844,0.4250700216173223,0.009769916184762665,0.12048893436727504,0.008452914038201075,0.06997395247693584,0.3182732066824232,0.011138854557943955,0.02555495164185164,0.1965923190182095,0.12370761847917564,0.005566822100134161,0.017533459928602235,0.0781363959347269,0.20425012110238328,0.1344648389157906,0.2081110239365094,0.31013258128937604,0.026830308312395256,0.05348206266268861,0.009802224086476949,0.01697719013529404,0.12310266482440708,0.07823207046690328,0.009390704394357692,0.032599369558155934
0014728,0.15728543917432714,0.02932330327243216,0.06018755713466133,0.23019701219427197,0.017761613692718958,0.4530179496049654,0.07969243697761735,0.323057988650142,0.004205595187023218,0.9209636693564951,0.15261148128464666,0.021364100646336582,0.20690029787441588,0.10644942511404007,0.734076342268134,0.12766452691594005,0.17121378294927905,0.6595045321545213,0.734305635295794,0.02521182193456883,0.34960212226710247,0.32118048274643685,0.6337449951466932,0.13801099140535664,0.904795877440009,0.08082271299011592,0.383964276885621,0.4685550485766784,0.002685012520361423,0.11041418698745235,0.7621945844746317,0.6221616447354962,0.5280428962182677,0.1544845950702358,0.06171365351974111,0.0916783673394611,0.1645122666792676,0.9145873912157189,0.42720067458348043,0.4280783529769204
